"","PD","SR","cellid"
"12674",1907.2935520213,22,"12674"
"12675",1813.6105292463,21,"12675"
"12676",1813.6105292463,21,"12676"
"12677",1910.37570385533,24,"12677"
"12678",2069.58017446663,26,"12678"
"12680",1589.44436563733,18,"12680"
"12681",1511.3433102303,16,"12681"
"12682",1462.6269992203,14,"12682"
"12683",1395.8535691803,13,"12683"
"12684",326.1486896953,3,"12684"
"12685",217.2961496253,2,"12685"
"12686",217.2961496253,2,"12686"
"12687",217.2961496253,2,"12687"
"12688",217.2961496253,2,"12688"
"12689",326.1486896953,3,"12689"
"12690",217.2961496253,2,"12690"
"12725",217.2961496253,2,"12725"
"12726",326.1486896953,3,"12726"
"12727",326.1486896953,3,"12727"
"12728",217.2961496253,2,"12728"
"12729",217.2961496253,2,"12729"
"12730",217.2961496253,2,"12730"
"12731",217.2961496253,2,"12731"
"12732",217.2961496253,2,"12732"
"12733",217.2961496253,2,"12733"
"12734",217.2961496253,2,"12734"
"12735",217.2961496253,2,"12735"
"12736",214.4669065753,1,"12736"
"12737",214.4669065753,1,"12737"
"12738",214.4669065753,1,"12738"
"12739",214.4669065753,1,"12739"
"12740",214.4669065753,1,"12740"
"12741",214.4669065753,1,"12741"
"12742",214.4669065753,1,"12742"
"12743",214.4669065753,1,"12743"
"12744",214.4669065753,1,"12744"
"12745",214.4669065753,1,"12745"
"12746",214.4669065753,1,"12746"
"12747",214.4669065753,1,"12747"
"12748",214.4669065753,1,"12748"
"12749",1458.580749658,13,"12749"
"12750",214.4669065753,1,"12750"
"12751",741.4920527123,6,"12751"
"12752",2293.6573780098,24,"12752"
"12753",270.792906939,3,"12753"
"12754",270.792906939,3,"12754"
"12755",286.450971779,4,"12755"
"12756",298.147299219,5,"12756"
"12757",298.147299219,5,"12757"
"12758",286.450971779,4,"12758"
"12759",292.29302363,5,"12759"
"12760",1180.6376105116,13,"12760"
"12761",1885.692452629,18,"12761"
"12762",1920.898599258,19,"12762"
"12763",1255.6160929746,13,"12763"
"12764",214.4669065753,1,"12764"
"12765",214.4669065753,1,"12765"
"12766",214.4669065753,1,"12766"
"12767",214.4669065753,1,"12767"
"12768",214.4669065753,1,"12768"
"12769",214.4669065753,1,"12769"
"12770",214.4669065753,1,"12770"
"12771",214.4669065753,1,"12771"
"12772",214.4669065753,1,"12772"
"12773",214.4669065753,1,"12773"
"12774",214.4669065753,1,"12774"
"12775",214.4669065753,1,"12775"
"12776",3552.9304438017,40,"12776"
"12777",214.466907579,1,"12777"
"12778",214.466907579,1,"12778"
"12779",214.466907579,1,"12779"
"12780",214.466907579,1,"12780"
"12784",1731.8263418277,14,"12784"
"12785",214.4669065753,1,"12785"
"12786",214.4669065753,1,"12786"
"12787",217.2961496253,2,"12787"
"12788",633.5806217808,6,"12788"
"12789",217.2961496253,2,"12789"
"12790",217.2961496253,2,"12790"
"12791",217.2961496253,2,"12791"
"12792",217.2961496253,2,"12792"
"12793",388.2553934593,4,"12793"
"12794",217.2961496253,2,"12794"
"12795",217.2961496253,2,"12795"
"12796",217.2961496253,2,"12796"
"12797",217.2961496253,2,"12797"
"12798",217.2961496253,2,"12798"
"12799",217.2961496253,2,"12799"
"12800",2038.33871791033,25,"12800"
"12801",214.466907579,1,"12801"
"12802",2557.62013999823,32,"12802"
"12803",2374.42706607233,31,"12803"
"12804",2556.44998342903,32,"12804"
"12805",2306.73637465933,31,"12805"
"12806",1907.2935520213,22,"12806"
"12807",1813.6105292463,21,"12807"
"12808",1885.8476684393,23,"12808"
"12809",2027.90795181663,25,"12809"
"12810",1696.87961714633,19,"12810"
"12811",1546.90257109733,17,"12811"
"12812",1522.67093559733,17,"12812"
"12813",1140.9995918463,11,"12813"
"12814",1462.6269992203,14,"12814"
"12815",326.1486896953,3,"12815"
"12816",217.2961496253,2,"12816"
"12817",217.2961496253,2,"12817"
"12818",217.2961496253,2,"12818"
"12819",217.2961496253,2,"12819"
"12820",326.1486896953,3,"12820"
"12821",326.1486896953,3,"12821"
"12856",326.1486896953,3,"12856"
"12857",217.2961496253,2,"12857"
"12858",217.2961496253,2,"12858"
"12859",217.2961496253,2,"12859"
"12860",217.2961496253,2,"12860"
"12861",326.1486896953,3,"12861"
"12862",217.2961496253,2,"12862"
"12863",217.2961496253,2,"12863"
"12864",217.2961496253,2,"12864"
"12865",217.2961496253,2,"12865"
"12866",214.4669065753,1,"12866"
"12867",214.4669065753,1,"12867"
"12868",214.4669065753,1,"12868"
"12869",214.4669065753,1,"12869"
"12870",214.4669065753,1,"12870"
"12871",214.4669065753,1,"12871"
"12872",214.4669065753,1,"12872"
"12873",214.4669065753,1,"12873"
"12874",214.4669065753,1,"12874"
"12875",214.4669065753,1,"12875"
"12876",214.4669065753,1,"12876"
"12877",214.4669065753,1,"12877"
"12878",214.4669065753,1,"12878"
"12879",1458.580749658,13,"12879"
"12880",1071.830823594,8,"12880"
"12881",214.4669065753,1,"12881"
"12882",2798.8338925391,28,"12882"
"12883",270.792906939,3,"12883"
"12884",270.792906939,3,"12884"
"12885",286.450971779,4,"12885"
"12886",298.147299219,5,"12886"
"12887",259.376090939,3,"12887"
"12888",286.450971779,4,"12888"
"12889",286.450971779,4,"12889"
"12890",1184.5993499106,13,"12890"
"12891",1866.417055662,18,"12891"
"12892",1828.251925189,18,"12892"
"12893",878.2274199903,7,"12893"
"12894",444.1036384103,3,"12894"
"12895",214.4669065753,1,"12895"
"12896",214.4669065753,1,"12896"
"12897",214.4669065753,1,"12897"
"12898",214.4669065753,1,"12898"
"12899",214.4669065753,1,"12899"
"12900",214.4669065753,1,"12900"
"12901",214.4669065753,1,"12901"
"12902",214.4669065753,1,"12902"
"12903",214.4669065753,1,"12903"
"12904",214.4669065753,1,"12904"
"12905",2124.1262817065,18,"12905"
"12906",3552.9304438017,40,"12906"
"12907",214.466907579,1,"12907"
"12908",214.466907579,1,"12908"
"12909",214.466907579,1,"12909"
"12910",214.466907579,1,"12910"
"12915",1946.2932504039,15,"12915"
"12916",214.4669065753,1,"12916"
"12917",214.4669065753,1,"12917"
"12918",217.2961496253,2,"12918"
"12919",217.2961496253,2,"12919"
"12920",217.2961496253,2,"12920"
"12921",217.2961496253,2,"12921"
"12922",217.2961496253,2,"12922"
"12923",573.6001700223,6,"12923"
"12924",217.2961496253,2,"12924"
"12925",217.2961496253,2,"12925"
"12926",217.2961496253,2,"12926"
"12927",217.2961496253,2,"12927"
"12928",217.2961496253,2,"12928"
"12929",217.2961496253,2,"12929"
"12930",1637.9845591363,19,"12930"
"12931",1652.59446010533,18,"12931"
"12932",2593.41595036823,34,"12932"
"12933",2416.96886061233,32,"12933"
"12934",214.466907578,1,"12934"
"12935",2536.70905264603,33,"12935"
"12936",1813.6105292463,21,"12936"
"12937",1813.6105292463,21,"12937"
"12938",2057.418821309,23,"12938"
"12939",1939.71708834633,25,"12939"
"12940",1696.87961714633,19,"12940"
"12941",1696.87961714633,19,"12941"
"12942",1148.6328493863,11,"12942"
"12943",1098.4577973063,10,"12943"
"12944",1462.6269992203,14,"12944"
"12945",661.7455843753,6,"12945"
"12946",217.2961496253,2,"12946"
"12947",217.2961496253,2,"12947"
"12948",217.2961496253,2,"12948"
"12949",326.1486896953,3,"12949"
"12950",217.2961496253,2,"12950"
"12951",326.1486896953,3,"12951"
"12952",217.2961496253,2,"12952"
"12987",217.2961496253,2,"12987"
"12988",326.1486896953,3,"12988"
"12989",217.2961496253,2,"12989"
"12990",217.2961496253,2,"12990"
"12991",217.2961496253,2,"12991"
"12992",326.1486896953,3,"12992"
"12993",326.1486896953,3,"12993"
"12994",217.2961496253,2,"12994"
"12995",217.2961496253,2,"12995"
"12996",217.2961496253,2,"12996"
"12997",217.2961496253,2,"12997"
"12998",214.4669065753,1,"12998"
"12999",214.4669065753,1,"12999"
"13000",214.4669065753,1,"13000"
"13001",214.4669065753,1,"13001"
"13002",214.4669065753,1,"13002"
"13003",214.4669065753,1,"13003"
"13004",214.4669065753,1,"13004"
"13005",214.4669065753,1,"13005"
"13006",214.4669065753,1,"13006"
"13007",214.4669065753,1,"13007"
"13008",214.4669065753,1,"13008"
"13009",214.4669065753,1,"13009"
"13010",777.989241239,5,"13010"
"13011",1458.580749658,13,"13011"
"13012",214.4669065753,1,"13012"
"13013",552.2997550433,5,"13013"
"13014",1564.8343381826,13,"13014"
"13015",270.792906939,3,"13015"
"13016",298.147299219,5,"13016"
"13017",298.147299219,5,"13017"
"13018",259.376090939,3,"13018"
"13019",298.147299219,5,"13019"
"13020",286.450971779,4,"13020"
"13021",286.450971779,4,"13021"
"13022",1742.3717352626,19,"13022"
"13023",1885.692452629,18,"13023"
"13024",258.4581727053,2,"13024"
"13025",214.4669065753,1,"13025"
"13026",214.4669065753,1,"13026"
"13027",214.4669065753,1,"13027"
"13028",214.4669065753,1,"13028"
"13029",214.4669065753,1,"13029"
"13030",214.4669065753,1,"13030"
"13031",214.4669065753,1,"13031"
"13032",214.4669065753,1,"13032"
"13033",214.4669065753,1,"13033"
"13034",214.4669065753,1,"13034"
"13035",214.4669065753,1,"13035"
"13036",214.4669065753,1,"13036"
"13037",1851.3644460465,16,"13037"
"13038",2865.5279087368,27,"13038"
"13039",214.466907579,1,"13039"
"13040",214.466907579,1,"13040"
"13041",214.466907579,1,"13041"
"13047",1583.1311921477,13,"13047"
"13048",214.4669065753,1,"13048"
"13049",214.4669065753,1,"13049"
"13050",217.2961496253,2,"13050"
"13051",217.2961496253,2,"13051"
"13052",217.2961496253,2,"13052"
"13053",217.2961496253,2,"13053"
"13054",217.2961496253,2,"13054"
"13055",677.4872095123,7,"13055"
"13056",217.2961496253,2,"13056"
"13057",217.2961496253,2,"13057"
"13058",217.2961496253,2,"13058"
"13059",217.2961496253,2,"13059"
"13060",217.2961496253,2,"13060"
"13061",627.3990496563,6,"13061"
"13062",2247.27360871533,25,"13062"
"13063",3244.04707665963,42,"13063"
"13064",1528.3186015835,16,"13064"
"13065",949.5860611333,9,"13065"
"13066",214.466907578,1,"13066"
"13067",2280.56992242933,31,"13067"
"13068",1813.6105292463,21,"13068"
"13069",1813.6105292463,21,"13069"
"13070",2111.28824121603,25,"13070"
"13071",1696.87961714633,19,"13071"
"13072",1696.87961714633,19,"13072"
"13073",446.9328814613,4,"13073"
"13074",1007.2704720463,9,"13074"
"13075",548.0915109463,5,"13075"
"13076",217.2961496253,2,"13076"
"13077",217.2961496253,2,"13077"
"13078",217.2961496253,2,"13078"
"13079",217.2961496253,2,"13079"
"13080",326.1486896953,3,"13080"
"13081",326.1486896953,3,"13081"
"13082",326.1486896953,3,"13082"
"13083",326.1486896953,3,"13083"
"13118",326.1486896953,3,"13118"
"13119",217.2961496253,2,"13119"
"13120",217.2961496253,2,"13120"
"13121",217.2961496253,2,"13121"
"13122",217.2961496253,2,"13122"
"13123",326.1486896953,3,"13123"
"13124",217.2961496253,2,"13124"
"13125",217.2961496253,2,"13125"
"13126",217.2961496253,2,"13126"
"13127",217.2961496253,2,"13127"
"13128",214.4669065753,1,"13128"
"13129",214.4669065753,1,"13129"
"13130",214.4669065753,1,"13130"
"13131",214.4669065753,1,"13131"
"13132",214.4669065753,1,"13132"
"13133",214.4669065753,1,"13133"
"13134",214.4669065753,1,"13134"
"13135",214.4669065753,1,"13135"
"13136",214.4669065753,1,"13136"
"13137",214.4669065753,1,"13137"
"13138",214.4669065753,1,"13138"
"13139",214.4669065753,1,"13139"
"13140",214.4669065753,1,"13140"
"13141",1458.580749658,13,"13141"
"13142",1071.830823594,8,"13142"
"13143",214.4669065753,1,"13143"
"13144",2670.4161349136,26,"13144"
"13145",298.192858963,4,"13145"
"13146",298.147299219,5,"13146"
"13147",298.147299219,5,"13147"
"13148",259.376090939,3,"13148"
"13149",259.376090939,3,"13149"
"13150",298.147299219,5,"13150"
"13151",286.450971779,4,"13151"
"13152",1902.2874189956,20,"13152"
"13153",1574.2715480866,15,"13153"
"13154",214.4669065753,1,"13154"
"13155",214.4669065753,1,"13155"
"13156",214.4669065753,1,"13156"
"13157",214.4669065753,1,"13157"
"13158",214.4669065753,1,"13158"
"13159",214.4669065753,1,"13159"
"13160",214.4669065753,1,"13160"
"13161",214.4669065753,1,"13161"
"13162",214.4669065753,1,"13162"
"13163",214.4669065753,1,"13163"
"13164",214.4669065753,1,"13164"
"13165",214.4669065753,1,"13165"
"13166",214.4669065753,1,"13166"
"13167",214.4669065753,1,"13167"
"13168",3486.9535914767,39,"13168"
"13169",214.466907579,1,"13169"
"13171",214.466907579,1,"13171"
"13177",294.175092609,2,"13177"
"13178",1368.3682742777,11,"13178"
"13179",214.4669065753,1,"13179"
"13180",214.4669065753,1,"13180"
"13181",217.2961496253,2,"13181"
"13182",217.2961496253,2,"13182"
"13183",217.2961496253,2,"13183"
"13184",217.2961496253,2,"13184"
"13185",677.4872095123,7,"13185"
"13186",338.0803423733,3,"13186"
"13187",217.2961496253,2,"13187"
"13188",217.2961496253,2,"13188"
"13189",217.2961496253,2,"13189"
"13190",217.2961496253,2,"13190"
"13191",217.2961496253,2,"13191"
"13192",2250.10285176533,26,"13192"
"13193",2981.24690675963,39,"13193"
"13194",3441.92348981583,43,"13194"
"13195",2740.18509805593,36,"13195"
"13196",214.466907578,1,"13196"
"13197",315.625536076,2,"13197"
"13198",2035.71727854033,25,"13198"
"13199",1813.6105292463,21,"13199"
"13200",1813.6105292463,21,"13200"
"13201",1766.24522711133,20,"13201"
"13202",1051.1513994023,10,"13202"
"13203",326.1486896953,3,"13203"
"13204",217.2961496253,2,"13204"
"13205",326.1486896953,3,"13205"
"13206",217.2961496253,2,"13206"
"13207",326.1486896953,3,"13207"
"13208",217.2961496253,2,"13208"
"13209",217.2961496253,2,"13209"
"13210",217.2961496253,2,"13210"
"13211",326.1486896953,3,"13211"
"13212",326.1486896953,3,"13212"
"13213",217.2961496253,2,"13213"
"13214",217.2961496253,2,"13214"
"13249",217.2961496253,2,"13249"
"13250",326.1486896953,3,"13250"
"13251",217.2961496253,2,"13251"
"13252",217.2961496253,2,"13252"
"13253",217.2961496253,2,"13253"
"13254",217.2961496253,2,"13254"
"13255",326.1486896953,3,"13255"
"13256",217.2961496253,2,"13256"
"13257",217.2961496253,2,"13257"
"13258",217.2961496253,2,"13258"
"13259",217.2961496253,2,"13259"
"13260",214.4669065753,1,"13260"
"13261",214.4669065753,1,"13261"
"13262",214.4669065753,1,"13262"
"13263",214.4669065753,1,"13263"
"13264",214.4669065753,1,"13264"
"13265",214.4669065753,1,"13265"
"13266",214.4669065753,1,"13266"
"13267",214.4669065753,1,"13267"
"13268",214.4669065753,1,"13268"
"13269",214.4669065753,1,"13269"
"13270",214.4669065753,1,"13270"
"13271",214.4669065753,1,"13271"
"13272",1071.830823594,8,"13272"
"13273",1141.358001734,9,"13273"
"13274",214.4669065753,1,"13274"
"13275",214.4669065753,1,"13275"
"13276",2697.3259741796,26,"13276"
"13277",298.192858963,4,"13277"
"13278",298.147299219,5,"13278"
"13279",259.376090939,3,"13279"
"13280",259.376090939,3,"13280"
"13281",298.147299219,5,"13281"
"13282",286.450971779,4,"13282"
"13283",313.850923793,5,"13283"
"13284",2025.6427476318,17,"13284"
"13285",1184.8172329946,11,"13285"
"13286",214.4669065753,1,"13286"
"13287",214.4669065753,1,"13287"
"13288",214.4669065753,1,"13288"
"13289",214.4669065753,1,"13289"
"13290",214.4669065753,1,"13290"
"13291",214.4669065753,1,"13291"
"13292",214.4669065753,1,"13292"
"13293",214.4669065753,1,"13293"
"13294",214.4669065753,1,"13294"
"13295",214.4669065753,1,"13295"
"13296",214.4669065753,1,"13296"
"13297",214.4669065753,1,"13297"
"13298",214.4669065753,1,"13298"
"13299",1851.3644460465,16,"13299"
"13300",2799.3753979259,25,"13300"
"13309",1583.1311921477,13,"13309"
"13310",807.2014538233,6,"13310"
"13311",214.4669065753,1,"13311"
"13312",214.4669065753,1,"13312"
"13313",217.2961496253,2,"13313"
"13314",217.2961496253,2,"13314"
"13315",217.2961496253,2,"13315"
"13316",217.2961496253,2,"13316"
"13317",805.6731257043,9,"13317"
"13318",217.2961496253,2,"13318"
"13319",217.2961496253,2,"13319"
"13320",217.2961496253,2,"13320"
"13321",217.2961496253,2,"13321"
"13322",217.2961496253,2,"13322"
"13323",1996.43156378833,23,"13323"
"13324",2682.76132261323,33,"13324"
"13325",3488.20279736893,48,"13325"
"13326",1721.1707127985,19,"13326"
"13327",3040.79428219263,37,"13327"
"13329",2127.61905227233,28,"13329"
"13330",1813.6105292463,21,"13330"
"13331",1813.6105292463,21,"13331"
"13332",1789.4784614563,20,"13332"
"13333",489.4140229523,5,"13333"
"13334",326.1486896953,3,"13334"
"13335",217.2961496253,2,"13335"
"13336",217.2961496253,2,"13336"
"13337",217.2961496253,2,"13337"
"13338",217.2961496253,2,"13338"
"13339",326.1486896953,3,"13339"
"13340",217.2961496253,2,"13340"
"13341",217.2961496253,2,"13341"
"13342",217.2961496253,2,"13342"
"13343",217.2961496253,2,"13343"
"13344",326.1486896953,3,"13344"
"13345",217.2961496253,2,"13345"
"13380",217.2961496253,2,"13380"
"13381",217.2961496253,2,"13381"
"13382",217.2961496253,2,"13382"
"13383",217.2961496253,2,"13383"
"13384",217.2961496253,2,"13384"
"13385",326.1486896953,3,"13385"
"13386",217.2961496253,2,"13386"
"13387",217.2961496253,2,"13387"
"13388",217.2961496253,2,"13388"
"13389",217.2961496253,2,"13389"
"13390",214.4669065753,1,"13390"
"13391",214.4669065753,1,"13391"
"13392",214.4669065753,1,"13392"
"13393",214.4669065753,1,"13393"
"13394",214.4669065753,1,"13394"
"13395",214.4669065753,1,"13395"
"13396",214.4669065753,1,"13396"
"13397",214.4669065753,1,"13397"
"13398",214.4669065753,1,"13398"
"13399",214.4669065753,1,"13399"
"13400",214.4669065753,1,"13400"
"13401",214.4669065753,1,"13401"
"13402",214.4669065753,1,"13402"
"13403",1071.830823594,8,"13403"
"13404",214.4669065753,1,"13404"
"13405",214.4669065753,1,"13405"
"13406",844.6504133153,7,"13406"
"13407",2695.8447228926,25,"13407"
"13408",270.792906939,3,"13408"
"13409",259.376090939,3,"13409"
"13410",259.376090939,3,"13410"
"13411",259.376090939,3,"13411"
"13412",298.147299219,5,"13412"
"13413",313.850923793,5,"13413"
"13414",1811.1758400436,16,"13414"
"13415",1468.6497505398,13,"13415"
"13416",214.4669065753,1,"13416"
"13417",214.4669065753,1,"13417"
"13418",214.4669065753,1,"13418"
"13419",214.4669065753,1,"13419"
"13420",214.4669065753,1,"13420"
"13421",214.4669065753,1,"13421"
"13422",214.4669065753,1,"13422"
"13423",214.4669065753,1,"13423"
"13424",214.4669065753,1,"13424"
"13425",214.4669065753,1,"13425"
"13426",2400.1756956082,25,"13426"
"13427",428.9338141443,2,"13427"
"13428",214.4669065753,1,"13428"
"13429",335.2510983373,2,"13429"
"13430",3424.2763613348,38,"13430"
"13440",1707.3978518777,15,"13440"
"13441",214.4669065753,1,"13441"
"13442",214.4669065753,1,"13442"
"13443",214.4669065753,1,"13443"
"13444",217.2961496253,2,"13444"
"13445",217.2961496253,2,"13445"
"13446",217.2961496253,2,"13446"
"13447",731.8819685743,8,"13447"
"13448",217.2961496253,2,"13448"
"13449",217.2961496253,2,"13449"
"13450",217.2961496253,2,"13450"
"13451",217.2961496253,2,"13451"
"13452",217.2961496253,2,"13452"
